ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
com.google.debugging.sourcemap.SourceMapGeneratorFactory.java,com.google.debugging.sourcemap.SourceMapGeneratorFactory,src/com/google/debugging/sourcemap/SourceMapGeneratorFactory.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,5,0,0,0
com.google.debugging.sourcemap.SourceMapGeneratorV1.java,com.google.debugging.sourcemap.SourceMapGeneratorV1,src/com/google/debugging/sourcemap/SourceMapGeneratorV1.java,48.00,48.00.00,48.00.00,48.00.00,48.00.00,48.00.00,3,6,0,0,0
com.google.debugging.sourcemap.SourceMapGeneratorV2.java,com.google.debugging.sourcemap.SourceMapGeneratorV2,src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java,59.00,59.00.00,59.00.00,59.00.00,59.00.00,59.00.00,3,12,0,0,0
com.google.debugging.sourcemap.SourceMapGeneratorV3.java,com.google.debugging.sourcemap.SourceMapGeneratorV3,src/com/google/debugging/sourcemap/SourceMapGeneratorV3.java,50.00,50.00.00,50.00.00,50.00.00,50.00.00,50.00.00,3,11,0,0,0
com.google.debugging.sourcemap.SourceMapLineDecoder.java,com.google.debugging.sourcemap.SourceMapLineDecoder,src/com/google/debugging/sourcemap/SourceMapLineDecoder.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,8,0,0,0
com.google.debugging.sourcemap.SourceMapParseException.java,com.google.debugging.sourcemap.SourceMapParseException,src/com/google/debugging/sourcemap/SourceMapParseException.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
com.google.debugging.sourcemap.SourceMapping.java,com.google.debugging.sourcemap.SourceMapping,src/com/google/debugging/sourcemap/SourceMapping.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
com.google.debugging.sourcemap.SourceMapSection.java,com.google.debugging.sourcemap.SourceMapSection,src/com/google/debugging/sourcemap/SourceMapSection.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.debugging.sourcemap.SourceMapSupplier.java,com.google.debugging.sourcemap.SourceMapSupplier,src/com/google/debugging/sourcemap/SourceMapSupplier.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
com.google.debugging.sourcemap.Util.java,com.google.debugging.sourcemap.Util,src/com/google/debugging/sourcemap/Util.java,23.00,23.00.00,23.00.00,23.00.00,23.00.00,23.00.00,3,4,0,0,0
com.google.javascript.jscomp.AbstractCommandLineRunner.java,com.google.javascript.jscomp.AbstractCommandLineRunner,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,158.00,158.00.00,158.00.00,158.00.00,158.00.00,158.00.00,3,96,0,0,0
com.google.javascript.jscomp.AbstractCompiler.java,com.google.javascript.jscomp.AbstractCompiler,src/com/google/javascript/jscomp/AbstractCompiler.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,44,0,0,0
com.google.javascript.jscomp.AbstractMessageFormatter.java,com.google.javascript.jscomp.AbstractMessageFormatter,src/com/google/javascript/jscomp/AbstractMessageFormatter.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,10,0,0,0
com.google.javascript.jscomp.AbstractPeepholeOptimization.java,com.google.javascript.jscomp.AbstractPeepholeOptimization,src/com/google/javascript/jscomp/AbstractPeepholeOptimization.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,26,0,0,0
com.google.javascript.jscomp.AliasExternals.java,com.google.javascript.jscomp.AliasExternals,src/com/google/javascript/jscomp/AliasExternals.java,74.00,74.00.00,74.00.00,74.00.00,74.00.00,74.00.00,3,25,0,0,0
com.google.javascript.jscomp.AliasKeywords.java,com.google.javascript.jscomp.AliasKeywords,src/com/google/javascript/jscomp/AliasKeywords.java,19.00,19.00.00,19.00.00,19.00.00,19.00.00,19.00.00,3,20,0,0,0
com.google.javascript.jscomp.AliasStrings.java,com.google.javascript.jscomp.AliasStrings,src/com/google/javascript/jscomp/AliasStrings.java,61.00,61.00.00,61.00.00,61.00.00,61.00.00,61.00.00,3,21,0,0,0
com.google.javascript.jscomp.AmbiguateProperties.java,com.google.javascript.jscomp.AmbiguateProperties,src/com/google/javascript/jscomp/AmbiguateProperties.java,58.00,58.00.00,58.00.00,58.00.00,58.00.00,58.00.00,3,31,0,0,0
com.google.javascript.jscomp.AnalyzeNameReferences.java,com.google.javascript.jscomp.AnalyzeNameReferences,src/com/google/javascript/jscomp/AnalyzeNameReferences.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,13,0,0,0
com.google.javascript.jscomp.AnalyzePrototypeProperties.java,com.google.javascript.jscomp.AnalyzePrototypeProperties,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java,71.00,71.00.00,71.00.00,71.00.00,71.00.00,71.00.00,3,31,0,1,0
com.google.javascript.jscomp.AnonymousFunctionNamingCallback.java,com.google.javascript.jscomp.AnonymousFunctionNamingCallback,src/com/google/javascript/jscomp/AnonymousFunctionNamingCallback.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,16,0,0,0
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy.java,com.google.javascript.jscomp.AnonymousFunctionNamingPolicy,src/com/google/javascript/jscomp/AnonymousFunctionNamingPolicy.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
com.google.javascript.jscomp.AstChangeProxy.java,com.google.javascript.jscomp.AstChangeProxy,src/com/google/javascript/jscomp/AstChangeProxy.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,12,0,0,0
com.google.javascript.jscomp.AstParallelizer.java,com.google.javascript.jscomp.AstParallelizer,src/com/google/javascript/jscomp/AstParallelizer.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,15,0,0,0
com.google.javascript.jscomp.AstValidator.java,com.google.javascript.jscomp.AstValidator,src/com/google/javascript/jscomp/AstValidator.java,138.00,138.00.00,138.00.00,138.00.00,138.00.00,138.00.00,3,20,0,0,0
com.google.javascript.jscomp.BasicErrorManager.java,com.google.javascript.jscomp.BasicErrorManager,src/com/google/javascript/jscomp/BasicErrorManager.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,11,0,0,0
com.google.javascript.jscomp.CallGraph.java,com.google.javascript.jscomp.CallGraph,src/com/google/javascript/jscomp/CallGraph.java,64.00,64.00.00,64.00.00,64.00.00,64.00.00,64.00.00,3,13,0,0,0
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter.java,com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,src/com/google/javascript/jscomp/ChainableReverseAbstractInterpreter.java,46.00,46.00.00,46.00.00,46.00.00,46.00.00,46.00.00,3,12,0,0,0
com.google.javascript.jscomp.ChainCalls.java,com.google.javascript.jscomp.ChainCalls,src/com/google/javascript/jscomp/ChainCalls.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,11,0,0,0
com.google.javascript.jscomp.CheckAccessControls.java,com.google.javascript.jscomp.CheckAccessControls,src/com/google/javascript/jscomp/CheckAccessControls.java,110.00,110.00.00,110.00.00,110.00.00,110.00.00,110.00.00,3,31,0,1,0
com.google.javascript.jscomp.CheckAccidentalSemicolon.java,com.google.javascript.jscomp.CheckAccidentalSemicolon,src/com/google/javascript/jscomp/CheckAccidentalSemicolon.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,15,0,0,0
com.google.javascript.jscomp.CheckGlobalNames.java,com.google.javascript.jscomp.CheckGlobalNames,src/com/google/javascript/jscomp/CheckGlobalNames.java,25.00,25.00.00,25.00.00,25.00.00,25.00.00,25.00.00,3,21,0,0,0
com.google.javascript.jscomp.CheckGlobalThis.java,com.google.javascript.jscomp.CheckGlobalThis,src/com/google/javascript/jscomp/CheckGlobalThis.java,36.00,36.00.00,36.00.00,36.00.00,36.00.00,36.00.00,3,24,0,3,0
com.google.javascript.jscomp.CheckLevel.java,com.google.javascript.jscomp.CheckLevel,src/com/google/javascript/jscomp/CheckLevel.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.CheckLevelLegacy.java,com.google.javascript.jscomp.CheckLevelLegacy,src/com/google/javascript/jscomp/CheckLevelLegacy.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.CheckMissingGetCssName.java,com.google.javascript.jscomp.CheckMissingGetCssName,src/com/google/javascript/jscomp/CheckMissingGetCssName.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,17,0,0,0
com.google.javascript.jscomp.CheckMissingReturn.java,com.google.javascript.jscomp.CheckMissingReturn,src/com/google/javascript/jscomp/CheckMissingReturn.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,21,0,0,0
com.google.javascript.jscomp.CheckPathsBetweenNodes.java,com.google.javascript.jscomp.CheckPathsBetweenNodes,src/com/google/javascript/jscomp/CheckPathsBetweenNodes.java,25.00,25.00.00,25.00.00,25.00.00,25.00.00,25.00.00,3,12,0,0,0
com.google.javascript.jscomp.CheckPropertyOrder.java,com.google.javascript.jscomp.CheckPropertyOrder,src/com/google/javascript/jscomp/CheckPropertyOrder.java,41.00,41.00.00,41.00.00,41.00.00,41.00.00,41.00.00,3,10,0,0,0
com.google.javascript.jscomp.CheckProvides.java,com.google.javascript.jscomp.CheckProvides,src/com/google/javascript/jscomp/CheckProvides.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,15,0,0,0
com.google.javascript.jscomp.CheckRegExp.java,com.google.javascript.jscomp.CheckRegExp,src/com/google/javascript/jscomp/CheckRegExp.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,13,0,0,0
com.google.javascript.jscomp.CheckRequiresForConstructors.java,com.google.javascript.jscomp.CheckRequiresForConstructors,src/com/google/javascript/jscomp/CheckRequiresForConstructors.java,33.00,33.00.00,33.00.00,33.00.00,33.00.00,33.00.00,3,18,0,0,0
com.google.javascript.jscomp.CheckSideEffects.java,com.google.javascript.jscomp.CheckSideEffects,src/com/google/javascript/jscomp/CheckSideEffects.java,28.00,28.00.00,28.00.00,28.00.00,28.00.00,28.00.00,3,23,0,0,2
com.google.javascript.jscomp.CheckUnreachableCode.java,com.google.javascript.jscomp.CheckUnreachableCode,src/com/google/javascript/jscomp/CheckUnreachableCode.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,15,0,0,0
com.google.javascript.jscomp.ClosureCodeRemoval.java,com.google.javascript.jscomp.ClosureCodeRemoval,src/com/google/javascript/jscomp/ClosureCodeRemoval.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,10,0,0,0
com.google.javascript.jscomp.ClosureCodingConvention.java,com.google.javascript.jscomp.ClosureCodingConvention,src/com/google/javascript/jscomp/ClosureCodingConvention.java,46.00,46.00.00,46.00.00,46.00.00,46.00.00,46.00.00,3,45,0,0,1
com.google.javascript.jscomp.ClosureOptimizePrimitives.java,com.google.javascript.jscomp.ClosureOptimizePrimitives,src/com/google/javascript/jscomp/ClosureOptimizePrimitives.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,7,0,0,0
com.google.javascript.jscomp.ClosureReverseAbstractInterpreter.java,com.google.javascript.jscomp.ClosureReverseAbstractInterpreter,src/com/google/javascript/jscomp/ClosureReverseAbstractInterpreter.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,14,0,0,0
com.google.javascript.jscomp.CoalesceVariableNames.java,com.google.javascript.jscomp.CoalesceVariableNames,src/com/google/javascript/jscomp/CoalesceVariableNames.java,65.00,65.00.00,65.00.00,65.00.00,65.00.00,65.00.00,3,34,0,0,0
com.google.javascript.jscomp.CodeChangeHandler.java,com.google.javascript.jscomp.CodeChangeHandler,src/com/google/javascript/jscomp/CodeChangeHandler.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,11,0,0,0
com.google.javascript.jscomp.CodeConsumer.java,com.google.javascript.jscomp.CodeConsumer,src/com/google/javascript/jscomp/CodeConsumer.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,24,0,0,3
com.google.javascript.jscomp.CodeGenerator.java,com.google.javascript.jscomp.CodeGenerator,src/com/google/javascript/jscomp/CodeGenerator.java,208.00,208.00.00,208.00.00,208.00.00,208.00.00,208.00.00,3,85,0,5,2
com.google.javascript.jscomp.CodePrinter.java,com.google.javascript.jscomp.CodePrinter,src/com/google/javascript/jscomp/CodePrinter.java,47.00,47.00.00,47.00.00,47.00.00,47.00.00,47.00.00,3,36,0,0,1
com.google.javascript.jscomp.CodingConvention.java,com.google.javascript.jscomp.CodingConvention,src/com/google/javascript/jscomp/CodingConvention.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,39,0,0,0
com.google.javascript.jscomp.CollapseAnonymousFunctions.java,com.google.javascript.jscomp.CollapseAnonymousFunctions,src/com/google/javascript/jscomp/CollapseAnonymousFunctions.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,13,0,0,0
com.google.javascript.jscomp.CollapseProperties.java,com.google.javascript.jscomp.CollapseProperties,src/com/google/javascript/jscomp/CollapseProperties.java,128.00,128.00.00,128.00.00,128.00.00,128.00.00,128.00.00,3,49,0,2,0
com.google.javascript.jscomp.CollapseVariableDeclarations.java,com.google.javascript.jscomp.CollapseVariableDeclarations,src/com/google/javascript/jscomp/CollapseVariableDeclarations.java,24.00,24.00.00,24.00.00,24.00.00,24.00.00,24.00.00,3,25,0,0,1
com.google.javascript.jscomp.CombinedCompilerPass.java,com.google.javascript.jscomp.CombinedCompilerPass,src/com/google/javascript/jscomp/CombinedCompilerPass.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,12,0,0,0
com.google.javascript.jscomp.CommandLineRunner.java,com.google.javascript.jscomp.CommandLineRunner,src/com/google/javascript/jscomp/CommandLineRunner.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,84,0,3,0
com.google.javascript.jscomp.CompilationLevel.java,com.google.javascript.jscomp.CompilationLevel,src/com/google/javascript/jscomp/CompilationLevel.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,43,0,0,0
com.google.javascript.jscomp.Compiler.java,com.google.javascript.jscomp.Compiler,src/com/google/javascript/jscomp/Compiler.java,153.00,153.00.00,153.00.00,153.00.00,153.00.00,153.00.00,3,182,0,1,3
com.google.javascript.jscomp.CompilerInput.java,com.google.javascript.jscomp.CompilerInput,src/com/google/javascript/jscomp/CompilerInput.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,29,0,0,0
com.google.javascript.jscomp.CompilerOptions.java,com.google.javascript.jscomp.CompilerOptions,src/com/google/javascript/jscomp/CompilerOptions.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,150,0,0,0
com.google.javascript.jscomp.CompilerPass.java,com.google.javascript.jscomp.CompilerPass,src/com/google/javascript/jscomp/CompilerPass.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,9,0,0,0
com.google.javascript.jscomp.ComposeWarningsGuard.java,com.google.javascript.jscomp.ComposeWarningsGuard,src/com/google/javascript/jscomp/ComposeWarningsGuard.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,18,0,0,0
com.google.javascript.jscomp.ConcreteType.java,com.google.javascript.jscomp.ConcreteType,src/com/google/javascript/jscomp/ConcreteType.java,61.00,61.00.00,61.00.00,61.00.00,61.00.00,61.00.00,3,19,0,0,0
com.google.javascript.jscomp.ConstCheck.java,com.google.javascript.jscomp.ConstCheck,src/com/google/javascript/jscomp/ConstCheck.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,13,0,0,0
com.google.javascript.jscomp.ControlFlowAnalysis.java,com.google.javascript.jscomp.ControlFlowAnalysis,src/com/google/javascript/jscomp/ControlFlowAnalysis.java,170.00,170.00.00,170.00.00,170.00.00,170.00.00,170.00.00,3,25,0,1,1
com.google.javascript.jscomp.ControlFlowGraph.java,com.google.javascript.jscomp.ControlFlowGraph,src/com/google/javascript/jscomp/ControlFlowGraph.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,19,0,0,0
com.google.javascript.jscomp.ControlStructureCheck.java,com.google.javascript.jscomp.ControlStructureCheck,src/com/google/javascript/jscomp/ControlStructureCheck.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,13,0,0,0
com.google.javascript.jscomp.ConvertToDottedProperties.java,com.google.javascript.jscomp.ConvertToDottedProperties,src/com/google/javascript/jscomp/ConvertToDottedProperties.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,17,0,0,0
com.google.javascript.jscomp.CreateSyntheticBlocks.java,com.google.javascript.jscomp.CreateSyntheticBlocks,src/com/google/javascript/jscomp/CreateSyntheticBlocks.java,14.00,14.00.00,14.00.00,14.00.00,14.00.00,14.00.00,3,13,0,0,0
com.google.javascript.jscomp.CrossModuleCodeMotion.java,com.google.javascript.jscomp.CrossModuleCodeMotion,src/com/google/javascript/jscomp/CrossModuleCodeMotion.java,69.00,69.00.00,69.00.00,69.00.00,69.00.00,69.00.00,3,30,0,0,0
com.google.javascript.jscomp.CrossModuleMethodMotion.java,com.google.javascript.jscomp.CrossModuleMethodMotion,src/com/google/javascript/jscomp/CrossModuleMethodMotion.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,21,0,0,0
com.google.javascript.jscomp.CssRenamingMap.java,com.google.javascript.jscomp.CssRenamingMap,src/com/google/javascript/jscomp/CssRenamingMap.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,17,0,0,0
com.google.javascript.jscomp.CustomPassExecutionTime.java,com.google.javascript.jscomp.CustomPassExecutionTime,src/com/google/javascript/jscomp/CustomPassExecutionTime.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
com.google.javascript.jscomp.DataFlowAnalysis.java,com.google.javascript.jscomp.DataFlowAnalysis,src/com/google/javascript/jscomp/DataFlowAnalysis.java,38.00,38.00.00,38.00.00,38.00.00,38.00.00,38.00.00,3,20,0,0,0
com.google.javascript.jscomp.DeadAssignmentsElimination.java,com.google.javascript.jscomp.DeadAssignmentsElimination,src/com/google/javascript/jscomp/DeadAssignmentsElimination.java,73.00,73.00.00,73.00.00,73.00.00,73.00.00,73.00.00,3,26,0,2,0
com.google.javascript.jscomp.DefaultCodingConvention.java,com.google.javascript.jscomp.DefaultCodingConvention,src/com/google/javascript/jscomp/DefaultCodingConvention.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,25,0,0,0
com.google.javascript.jscomp.DefaultPassConfig.java,com.google.javascript.jscomp.DefaultPassConfig,src/com/google/javascript/jscomp/DefaultPassConfig.java,166.00,166.00.00,166.00.00,166.00.00,166.00.00,166.00.00,3,213,0,0,0
com.google.javascript.jscomp.DefinitionProvider.java,com.google.javascript.jscomp.DefinitionProvider,src/com/google/javascript/jscomp/DefinitionProvider.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.DefinitionSite.java,com.google.javascript.jscomp.DefinitionSite,src/com/google/javascript/jscomp/DefinitionSite.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.DefinitionsRemover.java,com.google.javascript.jscomp.DefinitionsRemover,src/com/google/javascript/jscomp/DefinitionsRemover.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,29,0,0,0
com.google.javascript.jscomp.Denormalize.java,com.google.javascript.jscomp.Denormalize,src/com/google/javascript/jscomp/Denormalize.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,15,0,0,0
com.google.javascript.jscomp.DevirtualizePrototypeMethods.java,com.google.javascript.jscomp.DevirtualizePrototypeMethods,src/com/google/javascript/jscomp/DevirtualizePrototypeMethods.java,40.00,40.00.00,40.00.00,40.00.00,40.00.00,40.00.00,3,25,0,0,0
com.google.javascript.jscomp.DiagnosticGroup.java,com.google.javascript.jscomp.DiagnosticGroup,src/com/google/javascript/jscomp/DiagnosticGroup.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,10,0,0,0
com.google.javascript.jscomp.DiagnosticGroups.java,com.google.javascript.jscomp.DiagnosticGroups,src/com/google/javascript/jscomp/DiagnosticGroups.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,70,0,0,0
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard.java,com.google.javascript.jscomp.DiagnosticGroupWarningsGuard,src/com/google/javascript/jscomp/DiagnosticGroupWarningsGuard.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,10,0,0,0
com.google.javascript.jscomp.DiagnosticType.java,com.google.javascript.jscomp.DiagnosticType,src/com/google/javascript/jscomp/DiagnosticType.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,10,0,0,0
com.google.javascript.jscomp.DisambiguateProperties.java,com.google.javascript.jscomp.DisambiguateProperties,src/com/google/javascript/jscomp/DisambiguateProperties.java,130.00,130.00.00,130.00.00,130.00.00,130.00.00,130.00.00,3,46,0,2,0
com.google.javascript.jscomp.DotFormatter.java,com.google.javascript.jscomp.DotFormatter,src/com/google/javascript/jscomp/DotFormatter.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,11,0,0,0
com.google.javascript.jscomp.ErrorFormat.java,com.google.javascript.jscomp.ErrorFormat,src/com/google/javascript/jscomp/ErrorFormat.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,6,0,0,0
com.google.javascript.jscomp.ErrorManager.java,com.google.javascript.jscomp.ErrorManager,src/com/google/javascript/jscomp/ErrorManager.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,11,0,0,0
com.google.javascript.jscomp.ErrorPass.java,com.google.javascript.jscomp.ErrorPass,src/com/google/javascript/jscomp/ErrorPass.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,9,0,0,0
com.google.javascript.jscomp.ExploitAssigns.java,com.google.javascript.jscomp.ExploitAssigns,src/com/google/javascript/jscomp/ExploitAssigns.java,41.00,41.00.00,41.00.00,41.00.00,41.00.00,41.00.00,3,6,0,1,0
com.google.javascript.jscomp.ExportTestFunctions.java,com.google.javascript.jscomp.ExportTestFunctions,src/com/google/javascript/jscomp/ExportTestFunctions.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,22,0,0,0
com.google.javascript.jscomp.ExpressionDecomposer.java,com.google.javascript.jscomp.ExpressionDecomposer,src/com/google/javascript/jscomp/ExpressionDecomposer.java,78.00,78.00.00,78.00.00,78.00.00,78.00.00,78.00.00,3,25,0,0,0
com.google.javascript.jscomp.ExternExportsPass.java,com.google.javascript.jscomp.ExternExportsPass,src/com/google/javascript/jscomp/ExternExportsPass.java,40.00,40.00.00,40.00.00,40.00.00,40.00.00,40.00.00,3,38,0,0,0
com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations.java,com.google.javascript.jscomp.ExtractPrototypeMemberDeclarations,src/com/google/javascript/jscomp/ExtractPrototypeMemberDeclarations.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,22,0,0,0
com.google.javascript.jscomp.FindExportableNodes.java,com.google.javascript.jscomp.FindExportableNodes,src/com/google/javascript/jscomp/FindExportableNodes.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,16,0,0,0
com.google.javascript.jscomp.FlowScope.java,com.google.javascript.jscomp.FlowScope,src/com/google/javascript/jscomp/FlowScope.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
com.google.javascript.jscomp.FlowSensitiveInlineVariables.java,com.google.javascript.jscomp.FlowSensitiveInlineVariables,src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java,63.00,63.00.00,63.00.00,63.00.00,63.00.00,63.00.00,3,34,0,0,3
com.google.javascript.jscomp.FunctionArgumentInjector.java,com.google.javascript.jscomp.FunctionArgumentInjector,src/com/google/javascript/jscomp/FunctionArgumentInjector.java,64.00,64.00.00,64.00.00,64.00.00,64.00.00,64.00.00,3,24,0,0,0
com.google.javascript.jscomp.FunctionInjector.java,com.google.javascript.jscomp.FunctionInjector,src/com/google/javascript/jscomp/FunctionInjector.java,91.00,91.00.00,91.00.00,91.00.00,91.00.00,91.00.00,3,38,0,2,0
com.google.javascript.jscomp.FunctionNames.java,com.google.javascript.jscomp.FunctionNames,src/com/google/javascript/jscomp/FunctionNames.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,14,0,0,0
