ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
org.joda.time.DateTimeUtils.java,org.joda.time.DateTimeUtils,src/main/java/org/joda/time/DateTimeUtils.java,23.00,23.00.00,23.00.00,23.00.00,23.00.00,23.00.00,3,8,0,0,0
org.joda.time.DateTimeZone.java,org.joda.time.DateTimeZone,src/main/java/org/joda/time/DateTimeZone.java,94.00,94.00.00,94.00.00,94.00.00,94.00.00,94.00.00,3,11,1,4,1
org.joda.time.Days.java,org.joda.time.Days,src/main/java/org/joda/time/Days.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,1,0,0,0
org.joda.time.Duration.java,org.joda.time.Duration,src/main/java/org/joda/time/Duration.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,10,0,0,0
org.joda.time.DurationField.java,org.joda.time.DurationField,src/main/java/org/joda/time/DurationField.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,1,0,0,0
org.joda.time.DurationFieldType.java,org.joda.time.DurationFieldType,src/main/java/org/joda/time/DurationFieldType.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,3,0,0,0
org.joda.time.Hours.java,org.joda.time.Hours,src/main/java/org/joda/time/Hours.java,22.00,22.00.00,22.00.00,22.00.00,22.00.00,22.00.00,3,1,0,0,0
org.joda.time.IllegalFieldValueException.java,org.joda.time.IllegalFieldValueException,src/main/java/org/joda/time/IllegalFieldValueException.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,2,0,0,0
org.joda.time.IllegalInstantException.java,org.joda.time.IllegalInstantException,src/main/java/org/joda/time/IllegalInstantException.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,2,0,0,0
org.joda.time.Instant.java,org.joda.time.Instant,src/main/java/org/joda/time/Instant.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,3,0,0,0
org.joda.time.Interval.java,org.joda.time.Interval,src/main/java/org/joda/time/Interval.java,14.00,14.00.00,14.00.00,14.00.00,14.00.00,14.00.00,3,1,0,0,0
org.joda.time.JodaTimePermission.java,org.joda.time.JodaTimePermission,src/main/java/org/joda/time/JodaTimePermission.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.LocalDate.java,org.joda.time.LocalDate,src/main/java/org/joda/time/LocalDate.java,65.00,65.00.00,65.00.00,65.00.00,65.00.00,65.00.00,3,11,0,1,0
org.joda.time.LocalDateTime.java,org.joda.time.LocalDateTime,src/main/java/org/joda/time/LocalDateTime.java,62.00,62.00.00,62.00.00,62.00.00,62.00.00,62.00.00,3,11,0,1,0
org.joda.time.LocalTime.java,org.joda.time.LocalTime,src/main/java/org/joda/time/LocalTime.java,53.00,53.00.00,53.00.00,53.00.00,53.00.00,53.00.00,3,6,0,0,0
org.joda.time.Minutes.java,org.joda.time.Minutes,src/main/java/org/joda/time/Minutes.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,1,0,0,0
org.joda.time.MonthDay.java,org.joda.time.MonthDay,src/main/java/org/joda/time/MonthDay.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,2,0,0,0
org.joda.time.Months.java,org.joda.time.Months,src/main/java/org/joda/time/Months.java,26.00,26.00.00,26.00.00,26.00.00,26.00.00,26.00.00,3,1,0,0,0
org.joda.time.MutableDateTime.java,org.joda.time.MutableDateTime,src/main/java/org/joda/time/MutableDateTime.java,26.00,26.00.00,26.00.00,26.00.00,26.00.00,26.00.00,3,4,0,0,1
org.joda.time.MutableInterval.java,org.joda.time.MutableInterval,src/main/java/org/joda/time/MutableInterval.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,1,0,0,0
org.joda.time.MutablePeriod.java,org.joda.time.MutablePeriod,src/main/java/org/joda/time/MutablePeriod.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,2,0,0,0
org.joda.time.Partial.java,org.joda.time.Partial,src/main/java/org/joda/time/Partial.java,55.00,55.00.00,55.00.00,55.00.00,55.00.00,55.00.00,3,6,0,0,3
org.joda.time.Period.java,org.joda.time.Period,src/main/java/org/joda/time/Period.java,32.00,32.00.00,32.00.00,32.00.00,32.00.00,32.00.00,3,5,0,0,1
org.joda.time.PeriodType.java,org.joda.time.PeriodType,src/main/java/org/joda/time/PeriodType.java,52.00,52.00.00,52.00.00,52.00.00,52.00.00,52.00.00,3,2,0,0,0
org.joda.time.ReadableDateTime.java,org.joda.time.ReadableDateTime,src/main/java/org/joda/time/ReadableDateTime.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.ReadableDuration.java,org.joda.time.ReadableDuration,src/main/java/org/joda/time/ReadableDuration.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.ReadableInstant.java,org.joda.time.ReadableInstant,src/main/java/org/joda/time/ReadableInstant.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.ReadableInterval.java,org.joda.time.ReadableInterval,src/main/java/org/joda/time/ReadableInterval.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.ReadablePartial.java,org.joda.time.ReadablePartial,src/main/java/org/joda/time/ReadablePartial.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.joda.time.ReadablePeriod.java,org.joda.time.ReadablePeriod,src/main/java/org/joda/time/ReadablePeriod.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.ReadWritableDateTime.java,org.joda.time.ReadWritableDateTime,src/main/java/org/joda/time/ReadWritableDateTime.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.ReadWritableInstant.java,org.joda.time.ReadWritableInstant,src/main/java/org/joda/time/ReadWritableInstant.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.ReadWritableInterval.java,org.joda.time.ReadWritableInterval,src/main/java/org/joda/time/ReadWritableInterval.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.ReadWritablePeriod.java,org.joda.time.ReadWritablePeriod,src/main/java/org/joda/time/ReadWritablePeriod.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.Seconds.java,org.joda.time.Seconds,src/main/java/org/joda/time/Seconds.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,1,0,0,0
org.joda.time.TimeOfDay.java,org.joda.time.TimeOfDay,src/main/java/org/joda/time/TimeOfDay.java,14.00,14.00.00,14.00.00,14.00.00,14.00.00,14.00.00,3,2,0,0,0
org.joda.time.Weeks.java,org.joda.time.Weeks,src/main/java/org/joda/time/Weeks.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,1,0,0,0
org.joda.time.YearMonth.java,org.joda.time.YearMonth,src/main/java/org/joda/time/YearMonth.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,2,0,0,0
org.joda.time.YearMonthDay.java,org.joda.time.YearMonthDay,src/main/java/org/joda/time/YearMonthDay.java,14.00,14.00.00,14.00.00,14.00.00,14.00.00,14.00.00,3,2,0,0,0
org.joda.time.Years.java,org.joda.time.Years,src/main/java/org/joda/time/Years.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,2,0,0,0
org.joda.time.base.AbstractDateTime.java,org.joda.time.base.AbstractDateTime,src/main/java/org/joda/time/base/AbstractDateTime.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,2,0,0,0
org.joda.time.base.AbstractDuration.java,org.joda.time.base.AbstractDuration,src/main/java/org/joda/time/base/AbstractDuration.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,1,0,0,0
org.joda.time.base.AbstractInstant.java,org.joda.time.base.AbstractInstant,src/main/java/org/joda/time/base/AbstractInstant.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,1,0,0,0
org.joda.time.base.AbstractInterval.java,org.joda.time.base.AbstractInterval,src/main/java/org/joda/time/base/AbstractInterval.java,20.00,20.00.00,20.00.00,20.00.00,20.00.00,20.00.00,3,5,0,0,0
org.joda.time.base.AbstractPartial.java,org.joda.time.base.AbstractPartial,src/main/java/org/joda/time/base/AbstractPartial.java,28.00,28.00.00,28.00.00,28.00.00,28.00.00,28.00.00,3,2,0,0,0
org.joda.time.base.AbstractPeriod.java,org.joda.time.base.AbstractPeriod,src/main/java/org/joda/time/base/AbstractPeriod.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,3,0,0,0
org.joda.time.base.BaseDateTime.java,org.joda.time.base.BaseDateTime,src/main/java/org/joda/time/base/BaseDateTime.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,3,0,0,0
org.joda.time.base.BaseDuration.java,org.joda.time.base.BaseDuration,src/main/java/org/joda/time/base/BaseDuration.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,4,0,0,0
org.joda.time.base.BaseInterval.java,org.joda.time.base.BaseInterval,src/main/java/org/joda/time/base/BaseInterval.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,3,0,0,0
org.joda.time.base.BaseLocal.java,org.joda.time.base.BaseLocal,src/main/java/org/joda/time/base/BaseLocal.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.base.BasePartial.java,org.joda.time.base.BasePartial,src/main/java/org/joda/time/base/BasePartial.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,2,0,0,0
org.joda.time.base.BasePeriod.java,org.joda.time.base.BasePeriod,src/main/java/org/joda/time/base/BasePeriod.java,30.00,30.00.00,30.00.00,30.00.00,30.00.00,30.00.00,3,4,0,1,0
org.joda.time.base.BaseSingleFieldPeriod.java,org.joda.time.base.BaseSingleFieldPeriod,src/main/java/org/joda/time/base/BaseSingleFieldPeriod.java,22.00,22.00.00,22.00.00,22.00.00,22.00.00,22.00.00,3,4,0,1,0
org.joda.time.chrono.AssembledChronology.java,org.joda.time.chrono.AssembledChronology,src/main/java/org/joda/time/chrono/AssembledChronology.java,90.00,90.00.00,90.00.00,90.00.00,90.00.00,90.00.00,3,1,0,0,0
org.joda.time.chrono.BaseChronology.java,org.joda.time.chrono.BaseChronology,src/main/java/org/joda/time/chrono/BaseChronology.java,20.00,20.00.00,20.00.00,20.00.00,20.00.00,20.00.00,3,4,0,0,0
org.joda.time.chrono.BasicChronology.java,org.joda.time.chrono.BasicChronology,src/main/java/org/joda/time/chrono/BasicChronology.java,25.00,25.00.00,25.00.00,25.00.00,25.00.00,25.00.00,3,6,0,0,0
org.joda.time.chrono.BasicDayOfMonthDateTimeField.java,org.joda.time.chrono.BasicDayOfMonthDateTimeField,src/main/java/org/joda/time/chrono/BasicDayOfMonthDateTimeField.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,2,0,0,0
org.joda.time.chrono.BasicDayOfYearDateTimeField.java,org.joda.time.chrono.BasicDayOfYearDateTimeField,src/main/java/org/joda/time/chrono/BasicDayOfYearDateTimeField.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,2,0,0,0
org.joda.time.chrono.BasicFixedMonthChronology.java,org.joda.time.chrono.BasicFixedMonthChronology,src/main/java/org/joda/time/chrono/BasicFixedMonthChronology.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,1,0,0,0
org.joda.time.chrono.BasicGJChronology.java,org.joda.time.chrono.BasicGJChronology,src/main/java/org/joda/time/chrono/BasicGJChronology.java,38.00,38.00.00,38.00.00,38.00.00,38.00.00,38.00.00,3,2,0,0,0
org.joda.time.chrono.BasicMonthOfYearDateTimeField.java,org.joda.time.chrono.BasicMonthOfYearDateTimeField,src/main/java/org/joda/time/chrono/BasicMonthOfYearDateTimeField.java,26.00,26.00.00,26.00.00,26.00.00,26.00.00,26.00.00,3,3,0,1,0
org.joda.time.chrono.BasicSingleEraDateTimeField.java,org.joda.time.chrono.BasicSingleEraDateTimeField,src/main/java/org/joda/time/chrono/BasicSingleEraDateTimeField.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,1,0,0,0
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.java,org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField,src/main/java/org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,2,0,0,0
org.joda.time.chrono.BasicWeekyearDateTimeField.java,org.joda.time.chrono.BasicWeekyearDateTimeField,src/main/java/org/joda/time/chrono/BasicWeekyearDateTimeField.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,2,0,0,0
org.joda.time.chrono.BasicYearDateTimeField.java,org.joda.time.chrono.BasicYearDateTimeField,src/main/java/org/joda/time/chrono/BasicYearDateTimeField.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,2,0,0,0
org.joda.time.chrono.BuddhistChronology.java,org.joda.time.chrono.BuddhistChronology,src/main/java/org/joda/time/chrono/BuddhistChronology.java,8.00,8.00.00,8.00.00,8.00.00,8.00.00,8.00.00,3,4,0,0,0
org.joda.time.chrono.CopticChronology.java,org.joda.time.chrono.CopticChronology,src/main/java/org/joda/time/chrono/CopticChronology.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,1,0,0,0
org.joda.time.chrono.EthiopicChronology.java,org.joda.time.chrono.EthiopicChronology,src/main/java/org/joda/time/chrono/EthiopicChronology.java,12.00,12.00.00,12.00.00,12.00.00,12.00.00,12.00.00,3,1,0,0,0
org.joda.time.chrono.GJChronology.java,org.joda.time.chrono.GJChronology,src/main/java/org/joda/time/chrono/GJChronology.java,81.00,81.00.00,81.00.00,81.00.00,81.00.00,81.00.00,3,8,0,1,1
org.joda.time.chrono.GJDayOfWeekDateTimeField.java,org.joda.time.chrono.GJDayOfWeekDateTimeField,src/main/java/org/joda/time/chrono/GJDayOfWeekDateTimeField.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.chrono.GJEraDateTimeField.java,org.joda.time.chrono.GJEraDateTimeField,src/main/java/org/joda/time/chrono/GJEraDateTimeField.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,2,0,0,0
org.joda.time.chrono.GJLocaleSymbols.java,org.joda.time.chrono.GJLocaleSymbols,src/main/java/org/joda/time/chrono/GJLocaleSymbols.java,21.00,21.00.00,21.00.00,21.00.00,21.00.00,21.00.00,3,2,0,0,0
org.joda.time.chrono.GJMonthOfYearDateTimeField.java,org.joda.time.chrono.GJMonthOfYearDateTimeField,src/main/java/org/joda/time/chrono/GJMonthOfYearDateTimeField.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,2,0,0,0
org.joda.time.chrono.GJYearOfEraDateTimeField.java,org.joda.time.chrono.GJYearOfEraDateTimeField,src/main/java/org/joda/time/chrono/GJYearOfEraDateTimeField.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,3,0,0,0
org.joda.time.chrono.GregorianChronology.java,org.joda.time.chrono.GregorianChronology,src/main/java/org/joda/time/chrono/GregorianChronology.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,1,0,0,0
org.joda.time.chrono.IslamicChronology.java,org.joda.time.chrono.IslamicChronology,src/main/java/org/joda/time/chrono/IslamicChronology.java,32.00,32.00.00,32.00.00,32.00.00,32.00.00,32.00.00,3,2,0,0,0
org.joda.time.chrono.ISOChronology.java,org.joda.time.chrono.ISOChronology,src/main/java/org/joda/time/chrono/ISOChronology.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,3,0,0,0
org.joda.time.chrono.ISOYearOfEraDateTimeField.java,org.joda.time.chrono.ISOYearOfEraDateTimeField,src/main/java/org/joda/time/chrono/ISOYearOfEraDateTimeField.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,3,0,0,0
org.joda.time.chrono.JulianChronology.java,org.joda.time.chrono.JulianChronology,src/main/java/org/joda/time/chrono/JulianChronology.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,2,0,0,0
org.joda.time.chrono.LenientChronology.java,org.joda.time.chrono.LenientChronology,src/main/java/org/joda/time/chrono/LenientChronology.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,1,0,0,0
org.joda.time.chrono.LimitChronology.java,org.joda.time.chrono.LimitChronology,src/main/java/org/joda/time/chrono/LimitChronology.java,34.00,34.00.00,34.00.00,34.00.00,34.00.00,34.00.00,3,2,0,0,0
org.joda.time.chrono.StrictChronology.java,org.joda.time.chrono.StrictChronology,src/main/java/org/joda/time/chrono/StrictChronology.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,1,0,0,0
org.joda.time.chrono.ZonedChronology.java,org.joda.time.chrono.ZonedChronology,src/main/java/org/joda/time/chrono/ZonedChronology.java,40.00,40.00.00,40.00.00,40.00.00,40.00.00,40.00.00,3,5,0,1,0
org.joda.time.convert.AbstractConverter.java,org.joda.time.convert.AbstractConverter,src/main/java/org/joda/time/convert/AbstractConverter.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,1,0,0,0
org.joda.time.convert.CalendarConverter.java,org.joda.time.convert.CalendarConverter,src/main/java/org/joda/time/convert/CalendarConverter.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,1,0,0,0
org.joda.time.convert.Converter.java,org.joda.time.convert.Converter,src/main/java/org/joda/time/convert/Converter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.ConverterManager.java,org.joda.time.convert.ConverterManager,src/main/java/org/joda/time/convert/ConverterManager.java,32.00,32.00.00,32.00.00,32.00.00,32.00.00,32.00.00,3,1,0,0,0
org.joda.time.convert.ConverterSet.java,org.joda.time.convert.ConverterSet,src/main/java/org/joda/time/convert/ConverterSet.java,41.00,41.00.00,41.00.00,41.00.00,41.00.00,41.00.00,3,2,0,0,0
org.joda.time.convert.DateConverter.java,org.joda.time.convert.DateConverter,src/main/java/org/joda/time/convert/DateConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.DurationConverter.java,org.joda.time.convert.DurationConverter,src/main/java/org/joda/time/convert/DurationConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.InstantConverter.java,org.joda.time.convert.InstantConverter,src/main/java/org/joda/time/convert/InstantConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.IntervalConverter.java,org.joda.time.convert.IntervalConverter,src/main/java/org/joda/time/convert/IntervalConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.LongConverter.java,org.joda.time.convert.LongConverter,src/main/java/org/joda/time/convert/LongConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.NullConverter.java,org.joda.time.convert.NullConverter,src/main/java/org/joda/time/convert/NullConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.PartialConverter.java,org.joda.time.convert.PartialConverter,src/main/java/org/joda/time/convert/PartialConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.PeriodConverter.java,org.joda.time.convert.PeriodConverter,src/main/java/org/joda/time/convert/PeriodConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.ReadableDurationConverter.java,org.joda.time.convert.ReadableDurationConverter,src/main/java/org/joda/time/convert/ReadableDurationConverter.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,1,0,0,0
org.joda.time.convert.ReadableInstantConverter.java,org.joda.time.convert.ReadableInstantConverter,src/main/java/org/joda/time/convert/ReadableInstantConverter.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,1,0,0,0
org.joda.time.convert.ReadableIntervalConverter.java,org.joda.time.convert.ReadableIntervalConverter,src/main/java/org/joda/time/convert/ReadableIntervalConverter.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,1,0,0,0
org.joda.time.convert.ReadablePartialConverter.java,org.joda.time.convert.ReadablePartialConverter,src/main/java/org/joda/time/convert/ReadablePartialConverter.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,1,0,0,0
org.joda.time.convert.ReadablePeriodConverter.java,org.joda.time.convert.ReadablePeriodConverter,src/main/java/org/joda/time/convert/ReadablePeriodConverter.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,1,0,0,0
org.joda.time.convert.StringConverter.java,org.joda.time.convert.StringConverter,src/main/java/org/joda/time/convert/StringConverter.java,37.00,37.00.00,37.00.00,37.00.00,37.00.00,37.00.00,3,3,0,0,0
org.joda.time.field.AbstractPartialFieldProperty.java,org.joda.time.field.AbstractPartialFieldProperty,src/main/java/org/joda/time/field/AbstractPartialFieldProperty.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,1,0,0,0
org.joda.time.field.AbstractReadableInstantFieldProperty.java,org.joda.time.field.AbstractReadableInstantFieldProperty,src/main/java/org/joda/time/field/AbstractReadableInstantFieldProperty.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,1,0,0,0
org.joda.time.field.BaseDateTimeField.java,org.joda.time.field.BaseDateTimeField,src/main/java/org/joda/time/field/BaseDateTimeField.java,38.00,38.00.00,38.00.00,38.00.00,38.00.00,38.00.00,3,1,0,0,0
org.joda.time.field.BaseDurationField.java,org.joda.time.field.BaseDurationField,src/main/java/org/joda/time/field/BaseDurationField.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,1,0,0,0
org.joda.time.field.DecoratedDateTimeField.java,org.joda.time.field.DecoratedDateTimeField,src/main/java/org/joda/time/field/DecoratedDateTimeField.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,2,0,0,0
org.joda.time.field.DecoratedDurationField.java,org.joda.time.field.DecoratedDurationField,src/main/java/org/joda/time/field/DecoratedDurationField.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,1,0,0,0
org.joda.time.field.DelegatedDateTimeField.java,org.joda.time.field.DelegatedDateTimeField,src/main/java/org/joda/time/field/DelegatedDateTimeField.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,2,0,0,0
org.joda.time.field.DelegatedDurationField.java,org.joda.time.field.DelegatedDurationField,src/main/java/org/joda/time/field/DelegatedDurationField.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,3,0,0,0
org.joda.time.field.DividedDateTimeField.java,org.joda.time.field.DividedDateTimeField,src/main/java/org/joda/time/field/DividedDateTimeField.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,3,0,0,0
org.joda.time.field.FieldUtils.java,org.joda.time.field.FieldUtils,src/main/java/org/joda/time/field/FieldUtils.java,38.00,38.00.00,38.00.00,38.00.00,38.00.00,38.00.00,3,7,0,1,0
org.joda.time.field.ImpreciseDateTimeField.java,org.joda.time.field.ImpreciseDateTimeField,src/main/java/org/joda/time/field/ImpreciseDateTimeField.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,2,0,0,0
org.joda.time.field.LenientDateTimeField.java,org.joda.time.field.LenientDateTimeField,src/main/java/org/joda/time/field/LenientDateTimeField.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,1,0,0,0
org.joda.time.field.MillisDurationField.java,org.joda.time.field.MillisDurationField,src/main/java/org/joda/time/field/MillisDurationField.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,3,0,0,0
org.joda.time.field.OffsetDateTimeField.java,org.joda.time.field.OffsetDateTimeField,src/main/java/org/joda/time/field/OffsetDateTimeField.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,2,0,0,0
org.joda.time.field.PreciseDateTimeField.java,org.joda.time.field.PreciseDateTimeField,src/main/java/org/joda/time/field/PreciseDateTimeField.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,2,0,0,0
org.joda.time.field.PreciseDurationDateTimeField.java,org.joda.time.field.PreciseDurationDateTimeField,src/main/java/org/joda/time/field/PreciseDurationDateTimeField.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,2,0,0,0
