ID,Name,LongName,McCC,CLOC,PDA,PUA,LLOC,LOC,commiters,commits,is_buggy,before_bugs,after_bugs
org.apache.commons.lang3.reflect.MethodUtils.java,org.apache.commons.lang3.reflect.MethodUtils,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java,42.00,42.00.00,42.00.00,42.00.00,42.00.00,42.00.00,3,19,0,0,0
org.apache.commons.lang3.reflect.TypeUtils.java,org.apache.commons.lang3.reflect.TypeUtils,src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,17,0,0,1
org.apache.commons.lang3.text.CompositeFormat.java,org.apache.commons.lang3.text.CompositeFormat,src/main/java/org/apache/commons/lang3/text/CompositeFormat.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,5,0,0,0
org.apache.commons.lang3.text.ExtendedMessageFormat.java,org.apache.commons.lang3.text.ExtendedMessageFormat,src/main/java/org/apache/commons/lang3/text/ExtendedMessageFormat.java,51.00,51.00.00,51.00.00,51.00.00,51.00.00,51.00.00,3,15,0,0,1
org.apache.commons.lang3.text.FormatFactory.java,org.apache.commons.lang3.text.FormatFactory,src/main/java/org/apache/commons/lang3/text/FormatFactory.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,4,0,0,0
org.apache.commons.lang3.text.StrBuilder.java,org.apache.commons.lang3.text.StrBuilder,src/main/java/org/apache/commons/lang3/text/StrBuilder.java,249.00,249.00.00,249.00.00,249.00.00,249.00.00,249.00.00,3,26,0,0,0
org.apache.commons.lang3.text.StrLookup.java,org.apache.commons.lang3.text.StrLookup,src/main/java/org/apache/commons/lang3/text/StrLookup.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,8,0,0,0
org.apache.commons.lang3.text.StrMatcher.java,org.apache.commons.lang3.text.StrMatcher,src/main/java/org/apache/commons/lang3/text/StrMatcher.java,15.00,15.00.00,15.00.00,15.00.00,15.00.00,15.00.00,3,9,0,0,0
org.apache.commons.lang3.text.StrSubstitutor.java,org.apache.commons.lang3.text.StrSubstitutor,src/main/java/org/apache/commons/lang3/text/StrSubstitutor.java,33.00,33.00.00,33.00.00,33.00.00,33.00.00,33.00.00,3,17,0,0,0
org.apache.commons.lang3.text.StrTokenizer.java,org.apache.commons.lang3.text.StrTokenizer,src/main/java/org/apache/commons/lang3/text/StrTokenizer.java,46.00,46.00.00,46.00.00,46.00.00,46.00.00,46.00.00,3,11,0,0,0
org.apache.commons.lang3.text.WordUtils.java,org.apache.commons.lang3.text.WordUtils,src/main/java/org/apache/commons/lang3/text/WordUtils.java,53.00,53.00.00,53.00.00,53.00.00,53.00.00,53.00.00,3,14,0,0,0
org.apache.commons.lang3.time.DateFormatUtils.java,org.apache.commons.lang3.time.DateFormatUtils,src/main/java/org/apache/commons/lang3/time/DateFormatUtils.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,8,0,0,0
org.apache.commons.lang3.time.DateUtils.java,org.apache.commons.lang3.time.DateUtils,src/main/java/org/apache/commons/lang3/time/DateUtils.java,116.00,116.00.00,116.00.00,116.00.00,116.00.00,116.00.00,3,31,0,0,1
org.apache.commons.lang3.time.DurationFormatUtils.java,org.apache.commons.lang3.time.DurationFormatUtils,src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java,78.00,78.00.00,78.00.00,78.00.00,78.00.00,78.00.00,3,11,0,0,0
org.apache.commons.lang3.time.FastDateFormat.java,org.apache.commons.lang3.time.FastDateFormat,src/main/java/org/apache/commons/lang3/time/FastDateFormat.java,120.00,120.00.00,120.00.00,120.00.00,120.00.00,120.00.00,3,17,0,1,2
org.apache.commons.lang3.time.StopWatch.java,org.apache.commons.lang3.time.StopWatch,src/main/java/org/apache/commons/lang3/time/StopWatch.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,6,0,0,0
org.apache.commons.lang3.text.translate.AggregateTranslator.java,org.apache.commons.lang3.text.translate.AggregateTranslator,src/main/java/org/apache/commons/lang3/text/translate/AggregateTranslator.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,5,0,0,0
org.apache.commons.lang3.text.translate.CharSequenceTranslator.java,org.apache.commons.lang3.text.translate.CharSequenceTranslator,src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,13,0,0,2
org.apache.commons.lang3.text.translate.CodePointTranslator.java,org.apache.commons.lang3.text.translate.CodePointTranslator,src/main/java/org/apache/commons/lang3/text/translate/CodePointTranslator.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,6,0,0,0
org.apache.commons.lang3.text.translate.EntityArrays.java,org.apache.commons.lang3.text.translate.EntityArrays,src/main/java/org/apache/commons/lang3/text/translate/EntityArrays.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,10,0,0,1
org.apache.commons.lang3.text.translate.LookupTranslator.java,org.apache.commons.lang3.text.translate.LookupTranslator,src/main/java/org/apache/commons/lang3/text/translate/LookupTranslator.java,7.00,7.00.00,7.00.00,7.00.00,7.00.00,7.00.00,3,10,0,0,1
org.apache.commons.lang3.text.translate.NumericEntityEscaper.java,org.apache.commons.lang3.text.translate.NumericEntityEscaper,src/main/java/org/apache/commons/lang3/text/translate/NumericEntityEscaper.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,9,0,0,0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper.java,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,src/main/java/org/apache/commons/lang3/text/translate/NumericEntityUnescaper.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,15,1,0,1
org.apache.commons.lang3.text.translate.UnicodeEscaper.java,org.apache.commons.lang3.text.translate.UnicodeEscaper,src/main/java/org/apache/commons/lang3/text/translate/UnicodeEscaper.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,12,0,0,0
org.apache.commons.lang3.text.translate.UnicodeUnescaper.java,org.apache.commons.lang3.text.translate.UnicodeUnescaper,src/main/java/org/apache/commons/lang3/text/translate/UnicodeUnescaper.java,13.00,13.00.00,13.00.00,13.00.00,13.00.00,13.00.00,3,16,0,0,0
org.apache.commons.lang3.ArrayUtilsAddTest.java,org.apache.commons.lang3.ArrayUtilsAddTest,src/test/java/org/apache/commons/lang3/ArrayUtilsAddTest.java,28.00,28.00.00,28.00.00,28.00.00,28.00.00,28.00.00,3,10,0,0,0
org.apache.commons.lang3.ArrayUtilsRemoveTest.java,org.apache.commons.lang3.ArrayUtilsRemoveTest,src/test/java/org/apache/commons/lang3/ArrayUtilsRemoveTest.java,28.00,28.00.00,28.00.00,28.00.00,28.00.00,28.00.00,3,5,0,0,0
org.apache.commons.lang3.ArrayUtilsTest.java,org.apache.commons.lang3.ArrayUtilsTest,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,17.00,17.00.00,17.00.00,17.00.00,17.00.00,17.00.00,3,21,0,0,0
org.apache.commons.lang3.BitFieldTest.java,org.apache.commons.lang3.BitFieldTest,src/test/java/org/apache/commons/lang3/BitFieldTest.java,10.00,10.00.00,10.00.00,10.00.00,10.00.00,10.00.00,3,7,0,0,0
org.apache.commons.lang3.BooleanUtilsTest.java,org.apache.commons.lang3.BooleanUtilsTest,src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,18.00,18.00.00,18.00.00,18.00.00,18.00.00,18.00.00,3,14,0,0,0
org.apache.commons.lang3.CharEncodingTest.java,org.apache.commons.lang3.CharEncodingTest,src/test/java/org/apache/commons/lang3/CharEncodingTest.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,7,0,0,0
org.apache.commons.lang3.CharRangeTest.java,org.apache.commons.lang3.CharRangeTest,src/test/java/org/apache/commons/lang3/CharRangeTest.java,6.00,6.00.00,6.00.00,6.00.00,6.00.00,6.00.00,3,11,0,0,0
org.apache.commons.lang3.CharSequenceUtilsTest.java,org.apache.commons.lang3.CharSequenceUtilsTest,src/test/java/org/apache/commons/lang3/CharSequenceUtilsTest.java,3.00,3.00.00,3.00.00,3.00.00,3.00.00,3.00.00,3,14,0,0,0
org.apache.commons.lang3.CharSetTest.java,org.apache.commons.lang3.CharSetTest,src/test/java/org/apache/commons/lang3/CharSetTest.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,6,0,0,0
org.apache.commons.lang3.CharSetUtilsTest.java,org.apache.commons.lang3.CharSetUtilsTest,src/test/java/org/apache/commons/lang3/CharSetUtilsTest.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,7,0,0,0
org.apache.commons.lang3.CharUtilsPerfRun.java,org.apache.commons.lang3.CharUtilsPerfRun,src/test/java/org/apache/commons/lang3/CharUtilsPerfRun.java,11.00,11.00.00,11.00.00,11.00.00,11.00.00,11.00.00,3,6,0,0,0
org.apache.commons.lang3.CharUtilsTest.java,org.apache.commons.lang3.CharUtilsTest,src/test/java/org/apache/commons/lang3/CharUtilsTest.java,41.00,41.00.00,41.00.00,41.00.00,41.00.00,41.00.00,3,7,0,0,0
org.apache.commons.lang3.ClassUtilsTest.java,org.apache.commons.lang3.ClassUtilsTest,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,9.00,9.00.00,9.00.00,9.00.00,9.00.00,9.00.00,3,24,0,0,0
org.apache.commons.lang3.EnumUtilsTest.java,org.apache.commons.lang3.EnumUtilsTest,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,11,0,0,0
org.apache.commons.lang3.LocaleUtilsTest.java,org.apache.commons.lang3.LocaleUtilsTest,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,32.00,32.00.00,32.00.00,32.00.00,32.00.00,32.00.00,3,13,0,0,0
org.apache.commons.lang3.ObjectUtilsTest.java,org.apache.commons.lang3.ObjectUtilsTest,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,5.00,5.00.00,5.00.00,5.00.00,5.00.00,5.00.00,3,23,0,0,0
org.apache.commons.lang3.PairTest.java,org.apache.commons.lang3.PairTest,src/test/java/org/apache/commons/lang3/PairTest.java,1.00,1.00.00,1.00.00,1.00.00,1.00.00,1.00.00,3,11,0,0,0
org.apache.commons.lang3.RandomStringUtilsTest.java,org.apache.commons.lang3.RandomStringUtilsTest,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,20.00,20.00.00,20.00.00,20.00.00,20.00.00,20.00.00,3,11,0,0,0
org.apache.commons.lang3.RangeTest.java,org.apache.commons.lang3.RangeTest,src/test/java/org/apache/commons/lang3/RangeTest.java,2.00,2.00.00,2.00.00,2.00.00,2.00.00,2.00.00,3,10,0,0,0
org.apache.commons.lang3.SerializationUtilsTest.java,org.apache.commons.lang3.SerializationUtilsTest,src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java,16.00,16.00.00,16.00.00,16.00.00,16.00.00,16.00.00,3,14,0,0,0
org.apache.commons.lang3.StringEscapeUtilsTest.java,org.apache.commons.lang3.StringEscapeUtilsTest,src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,27.00,27.00.00,27.00.00,27.00.00,27.00.00,27.00.00,3,23,0,0,0
org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.java,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,src/test/java/org/apache/commons/lang3/StringUtilsEqualsIndexOfTest.java,4.00,4.00.00,4.00.00,4.00.00,4.00.00,4.00.00,3,30,0,0,0
